statusId | label
30|S8
statusId|sensorName|value|timestamp
30|LSM6DSL Acceleration Sensor|[-0.5818088,0.20111908,9.809344]|1596069958016
30|LSM6DSL Gyroscope Sensor|[-0.05640913,0.02578218,0.40091452]|1596069958017
30|LSM6DSL Acceleration Sensor|[-0.54350036,0.17957062,9.802161]|1596069958018
30|LSM6DSL Gyroscope Sensor|[-0.055187397,0.023338718,0.40274712]|1596069958018
30|LSM6DSL Acceleration Sensor|[-0.49800915,0.18914771,9.797373]|1596069958020
30|AK09916C Magnetic field Sensor|[10.679999,-15.54,-46.86]|1596069958020
30|Orientation Sensor|[212.49052,-2.1252072,-1.9736656]|1596069958019
30|LSM6DSL Gyroscope Sensor|[-0.06312865,0.0166192,0.40946665]|1596069958020
30|LSM6DSL Acceleration Sensor|[-0.4740664,0.18196489,9.802161]|1596069958022
30|LSM6DSL Gyroscope Sensor|[-0.06435038,0.0166192,0.41252097]|1596069958022
30|LSM6DSL Acceleration Sensor|[-0.45012367,0.16759923,9.79019]|1596069958025
30|LSM6DSL Gyroscope Sensor|[-0.06496124,0.010510548,0.41129923]|1596069958024
30|LSM6DSL Acceleration Sensor|[-0.43096948,0.17238778,9.797373]|1596069958026
30|LSM6DSL Gyroscope Sensor|[-0.065572105,0.009899682,0.41374272]|1596069958026
30|LSM6DSL Acceleration Sensor|[-0.39266106,0.15802214,9.814133]|1596069958028
30|LSM6DSL Gyroscope Sensor|[-0.071069896,0.009288817,0.41374272]|1596069958028
30|LSM6DSL Acceleration Sensor|[-0.33759275,0.14844504,9.811738]|1596069958030
30|AK09916C Magnetic field Sensor|[10.44,-15.78,-46.379997]|1596069958029
30|Orientation Sensor|[212.25099,-2.0905344,-1.9733851]|1596069958029
30|LSM6DSL Gyroscope Sensor|[-0.07473508,0.008677952,0.41618615]|1596069958030
30|LSM6DSL Acceleration Sensor|[-0.3232271,0.14844504,9.811738]|1596069958032
30|LSM6DSL Gyroscope Sensor|[-0.072902486,0.008067086,0.4149644]|1596069958032
30|LSM6DSL Acceleration Sensor|[-0.28731298,0.16520496,9.838076]|1596069958034
30|LSM6DSL Gyroscope Sensor|[-0.07656768,0.010510548,0.41679704]|1596069958034
30|LSM6DSL Acceleration Sensor|[-0.25379312,0.19154198,9.907509]|1596069958036
30|LSM6DSL Gyroscope Sensor|[-0.07229163,0.009288817,0.4149644]|1596069958036
30|LSM6DSL Acceleration Sensor|[-0.25379312,0.21787901,10.228342]|1596069958038
30|LSM6DSL Gyroscope Sensor|[-0.058852587,0.025171313,0.4155753]|1596069958039
30|AK09916C Magnetic field Sensor|[10.5,-15.719999,-45.36]|1596069958040
30|Orientation Sensor|[212.01561,-2.063067,-1.9812611]|1596069958039
30|LSM6DSL Acceleration Sensor|[-0.32083282,0.16759923,10.211582]|1596069958041
30|LSM6DSL Gyroscope Sensor|[-0.035028845,0.03738862,0.41985136]|1596069958040
30|LSM6DSL Acceleration Sensor|[-0.33519846,0.14605077,10.022434]|1596069958042
30|LSM6DSL Gyroscope Sensor|[-0.036250576,0.03738862,0.42046222]|1596069958042
30|LSM6DSL Acceleration Sensor|[-0.27294734,0.12689656,9.660899]|1596069958044
30|LSM6DSL Gyroscope Sensor|[-0.04724615,0.018451795,0.42046222]|1596069958044
30|LSM6DSL Acceleration Sensor|[-0.16520496,0.13168511,9.615408]|1596069958046
30|LSM6DSL Gyroscope Sensor|[-0.06618298,0.004401895,0.4149644]|1596069958046
30|LSM6DSL Acceleration Sensor|[-0.13886794,0.14844504,9.70639]|1596069958048
30|LSM6DSL Gyroscope Sensor|[-0.071069896,-0.0047610835,0.41252097]|1596069958049
30|AK09916C Magnetic field Sensor|[10.559999,-15.78,-45.12]|1596069958050
30|Orientation Sensor|[211.78427,-2.0284476,-1.9712136]|1596069958049
30|LSM6DSL Acceleration Sensor|[-0.15562786,0.22266756,10.096657]|1596069958050
30|LSM6DSL Gyroscope Sensor|[-0.075956814,-0.0010958922,0.4045797]|1596069958050
30|LSM6DSL Acceleration Sensor|[-0.15562786,0.22266756,10.096657]|1596069958052
30|LSM6DSL Gyroscope Sensor|[-0.07473508,1.2583824E-4,0.4051906]|1596069958052
30|LSM6DSL Acceleration Sensor|[-0.17238778,0.23463893,10.142148]|1596069958054
30|LSM6DSL Gyroscope Sensor|[-0.07229163,0.001958434,0.40030366]|1596069958054
30|LSM6DSL Acceleration Sensor|[-0.18914771,0.25139886,10.2091875]|1596069958056
30|LSM6DSL Gyroscope Sensor|[-0.0692373,0.006845356,0.40274712]|1596069958056
30|LSM6DSL Acceleration Sensor|[-0.19393626,0.23224466,10.216371]|1596069958059
30|LSM6DSL Gyroscope Sensor|[-0.063739516,0.010510548,0.403358]|1596069958058
30|AK09916C Magnetic field Sensor|[10.5,-15.299999,-44.76]|1596069958060
30|Orientation Sensor|[211.56726,-1.9979833,-1.9694844]|1596069958060
30|LSM6DSL Acceleration Sensor|[-0.17957062,0.2083019,10.180456]|1596069958060
30|LSM6DSL Gyroscope Sensor|[-0.05640913,0.009288817,0.40152538]|1596069958060
30|LSM6DSL Acceleration Sensor|[-0.17478207,0.21309046,10.166091]|1596069958062
30|LSM6DSL Gyroscope Sensor|[-0.053354803,0.012954008,0.40213627]|1596069958062
30|LSM6DSL Acceleration Sensor|[-0.12450229,0.21787901,10.175668]|1596069958064
30|LSM6DSL Gyroscope Sensor|[-0.046024423,0.011732277,0.3978602]|1596069958064
30|LSM6DSL Acceleration Sensor|[-0.08619389,0.22027329,10.180456]|1596069958066
30|LSM6DSL Gyroscope Sensor|[-0.041748364,0.011732277,0.39724934]|1596069958066
30|LSM6DSL Acceleration Sensor|[-0.026337024,0.23224466,10.223554]|1596069958069
30|LSM6DSL Gyroscope Sensor|[-0.032585386,0.014786604,0.3911407]|1596069958068
30|AK09916C Magnetic field Sensor|[10.5,-15.36,-44.94]|1596069958070
30|Orientation Sensor|[211.35854,-1.9850532,-1.9695377]|1596069958070
30|LSM6DSL Acceleration Sensor|[-0.026337024,0.2370332,10.257073]|1596069958070
30|LSM6DSL Gyroscope Sensor|[-0.023422405,0.012954008,0.3856429]|1596069958070
30|LSM6DSL Acceleration Sensor|[-0.026337024,0.22985038,10.281016]|1596069958072
30|LSM6DSL Gyroscope Sensor|[-0.018535484,0.0135648735,0.38442117]|1596069958072
30|LSM6DSL Acceleration Sensor|[-0.023942748,0.24421602,10.321719]|1596069958074
30|LSM6DSL Gyroscope Sensor|[-0.008761641,0.008677952,0.37892336]|1596069958074
30|LSM6DSL Acceleration Sensor|[-0.05985687,0.24900457,10.340873]|1596069958077
30|LSM6DSL Gyroscope Sensor|[-0.003263853,0.0037910298,0.3783125]|1596069958077
30|LSM6DSL Acceleration Sensor|[-0.0670397,0.24900457,10.343267]|1596069958078
30|LSM6DSL Gyroscope Sensor|[0.0016230689,0.0037910298,0.37709078]|1596069958078
30|AK09916C Magnetic field Sensor|[10.44,-15.299999,-45.66]|1596069958080
30|Orientation Sensor|[211.15984,-1.9912764,-1.9628308]|1596069958079
30|LSM6DSL Acceleration Sensor|[-0.0670397,0.26097596,10.309748]|1596069958080
30|LSM6DSL Gyroscope Sensor|[0.012618644,-0.0047610835,0.3734256]|1596069958080
30|LSM6DSL Acceleration Sensor|[-0.071828246,0.26097596,10.288198]|1596069958082
30|LSM6DSL Gyroscope Sensor|[0.012618644,-0.0047610835,0.3734256]|1596069958083
30|LSM6DSL Acceleration Sensor|[-0.06943397,0.25858167,10.271439]|1596069958085
30|LSM6DSL Gyroscope Sensor|[0.016894702,-0.008426275,0.371593]|1596069958084
30|LSM6DSL Acceleration Sensor|[-0.062251143,0.2681588,10.218765]|1596069958086
30|LSM6DSL Gyroscope Sensor|[0.021781622,-0.0072045447,0.3679278]|1596069958086
30|LSM6DSL Gyroscope Sensor|[0.023614218,-0.005371949,0.36487347]|1596069958088
30|LSM6DSL Acceleration Sensor|[-0.03351985,0.2753416,10.170879]|1596069958088
30|AK09916C Magnetic field Sensor|[10.559999,-15.599999,-45.66]|1596069958089
30|Orientation Sensor|[210.9689,-2.0098188,-1.9503076]|1596069958089
30|LSM6DSL Gyroscope Sensor|[0.02850114,0.0013475687,0.35815397]|1596069958091
30|LSM6DSL Acceleration Sensor|[-0.023942748,0.2753416,10.111023]|1596069958090
30|LSM6DSL Gyroscope Sensor|[0.027279409,0.006234491,0.35754308]|1596069958092
30|LSM6DSL Acceleration Sensor|[-0.035914123,0.2777359,10.10384]|1596069958092
30|LSM6DSL Gyroscope Sensor|[0.031555466,0.00501276,0.3557105]|1596069958094
30|LSM6DSL Acceleration Sensor|[-0.028731298,0.28731298,10.094262]|1596069958094
30|LSM6DSL Gyroscope Sensor|[0.02850114,0.011732277,0.35509965]|1596069958096
30|LSM6DSL Acceleration Sensor|[-0.019154198,0.28013015,10.079897]|1596069958097
30|LSM6DSL Gyroscope Sensor|[0.035831522,0.0135648735,0.34899098]|1596069958098
30|LSM6DSL Acceleration Sensor|[-0.021548472,0.2777359,10.063137]|1596069958098
30|AK09916C Magnetic field Sensor|[10.38,-15.719999,-46.079998]|1596069958100
30|Orientation Sensor|[210.78198,-2.03475,-1.9479098]|1596069958100
30|LSM6DSL Gyroscope Sensor|[0.037053254,0.0153974695,0.34593666]|1596069958100
30|LSM6DSL Acceleration Sensor|[-0.035914123,0.2753416,10.072714]|1596069958100
30|LSM6DSL Gyroscope Sensor|[0.035831522,0.01906266,0.34227145]|1596069958102
30|LSM6DSL Acceleration Sensor|[-0.021548472,0.28013015,10.084685]|1596069958102
30|LSM6DSL Gyroscope Sensor|[0.041329313,0.014786604,0.33921713]|1596069958104
30|LSM6DSL Acceleration Sensor|[-0.023942748,0.26337022,10.065532]|1596069958105
30|LSM6DSL Acceleration Sensor|[-0.023942748,0.2657645,10.067925]|1596069958106
30|LSM6DSL Gyroscope Sensor|[0.039496716,0.017230064,0.33921713]|1596069958106
30|LSM6DSL Acceleration Sensor|[-0.019154198,0.2561874,10.032011]|1596069958108
30|LSM6DSL Gyroscope Sensor|[0.043161906,0.006234491,0.33249763]|1596069958108
30|AK09916C Magnetic field Sensor|[10.2,-15.78,-45.719997]|1596069958110
30|Orientation Sensor|[210.6008,-2.0633855,-1.9407594]|1596069958109
30|LSM6DSL Acceleration Sensor|[-0.043096945,0.28252444,9.9889145]|1596069958110
30|LSM6DSL Gyroscope Sensor|[0.03827498,-0.0035393531,0.33005416]|1596069958110
30|LSM6DSL Acceleration Sensor|[-0.043096945,0.28731298,9.984126]|1596069958113
30|LSM6DSL Gyroscope Sensor|[0.039496716,-0.0072045447,0.3269998]|1596069958112
30|LSM6DSL Acceleration Sensor|[-0.045491222,0.29210153,9.972155]|1596069958114
30|LSM6DSL Gyroscope Sensor|[0.04255104,-0.013924063,0.32272378]|1596069958114
30|LSM6DSL Acceleration Sensor|[-0.05506832,0.29210153,9.941029]|1596069958116
30|LSM6DSL Gyroscope Sensor|[0.040107578,-0.01942185,0.32150203]|1596069958116
30|LSM6DSL Acceleration Sensor|[-0.062251143,0.28970724,9.938635]|1596069958118
30|LSM6DSL Gyroscope Sensor|[0.040107578,-0.024919638,0.3190586]|1596069958118
30|LSM6DSL Acceleration Sensor|[-0.076616794,0.2944958,9.888355]|1596069958120
30|AK09916C Magnetic field Sensor|[9.9,-16.32,-46.02]|1596069958120
30|LSM6DSL Gyroscope Sensor|[0.03460979,-0.024919638,0.31417167]|1596069958120
30|Orientation Sensor|[210.41212,-2.089956,-1.9155718]|1596069958120
30|LSM6DSL Acceleration Sensor|[-0.09337672,0.29689008,9.8787775]|1596069958122
30|LSM6DSL Gyroscope Sensor|[0.03766412,-0.027363097,0.31356078]|1596069958122
30|LSM6DSL Acceleration Sensor|[-0.08858817,0.3040729,9.876384]|1596069958124
30|LSM6DSL Gyroscope Sensor|[0.032777194,-0.025530502,0.3098956]|1596069958124
30|LSM6DSL Acceleration Sensor|[-0.07422252,0.31365,9.866806]|1596069958126
30|LSM6DSL Gyroscope Sensor|[0.032166332,-0.02186531,0.30745214]|1596069958126
30|LSM6DSL Acceleration Sensor|[-0.0670397,0.30646718,9.830893]|1596069958129
30|LSM6DSL Gyroscope Sensor|[0.027279409,-0.016367523,0.30378696]|1596069958128
30|LSM6DSL Acceleration Sensor|[-0.05027977,0.32083282,9.835681]|1596069958130
30|AK09916C Magnetic field Sensor|[9.719999,-16.5,-47.039997]|1596069958130
30|LSM6DSL Gyroscope Sensor|[0.026057677,-0.008426275,0.3013435]|1596069958130
30|Orientation Sensor|[210.226,-2.1088111,-1.8951805]|1596069958130
30|LSM6DSL Acceleration Sensor|[-0.05985687,0.339987,9.840469]|1596069958132
30|LSM6DSL Gyroscope Sensor|[0.026668545,-0.0041502183,0.30073264]|1596069958132
30|LSM6DSL Acceleration Sensor|[-0.083799616,0.35435268,9.881172]|1596069958134
30|LSM6DSL Gyroscope Sensor|[0.021781622,0.007456221,0.29890004]|1596069958134
30|LSM6DSL Acceleration Sensor|[-0.09337672,0.35914123,9.900327]|1596069958137
30|LSM6DSL Gyroscope Sensor|[0.027279409,0.009288817,0.29584572]|1596069958136
30|LSM6DSL Acceleration Sensor|[-0.12689656,0.36392978,9.998491]|1596069958138
30|LSM6DSL Gyroscope Sensor|[0.027890274,0.023338718,0.29767832]|1596069958138
30|AK09916C Magnetic field Sensor|[9.66,-17.34,-47.46]|1596069958140
30|Orientation Sensor|[210.0305,-2.1282325,-1.89759]|1596069958139
30|LSM6DSL Acceleration Sensor|[-0.14605077,0.34956414,10.230737]|1596069958140
30|LSM6DSL Gyroscope Sensor|[0.03888585,0.034945156,0.29828915]|1596069958140
30|LSM6DSL Acceleration Sensor|[-0.15083931,0.3304099,10.312141]|1596069958142
30|LSM6DSL Gyroscope Sensor|[0.04927056,0.039221216,0.29828915]|1596069958142
30|LSM6DSL Acceleration Sensor|[-0.1699935,0.339987,10.187639]|1596069958144
30|LSM6DSL Gyroscope Sensor|[0.06698565,0.035556022,0.30073264]|1596069958145
30|LSM6DSL Acceleration Sensor|[-0.18914771,0.3304099,9.929058]|1596069958147
30|LSM6DSL Gyroscope Sensor|[0.066374786,0.032501698,0.2995109]|1596069958146
30|LSM6DSL Acceleration Sensor|[-0.21309046,0.3328042,9.8548355]|1596069958148
30|LSM6DSL Gyroscope Sensor|[0.062098727,0.025171313,0.29890004]|1596069958148
30|AK09916C Magnetic field Sensor|[10.0199995,-17.46,-48.0]|1596069958150
30|LSM6DSL Gyroscope Sensor|[0.051714018,0.031890832,0.30073264]|1596069958150
30|Orientation Sensor|[209.84546,-2.1674695,-1.9013104]|1596069958149
30|LSM6DSL Acceleration Sensor|[-0.24182175,0.33759275,9.864412]|1596069958150
30|LSM6DSL Acceleration Sensor|[-0.29689008,0.37590113,9.929058]|1596069958152
30|LSM6DSL Gyroscope Sensor|[0.050492287,0.034334294,0.2995109]|1596069958152
30|LSM6DSL Acceleration Sensor|[-0.31843856,0.39505535,9.967366]|1596069958155
30|LSM6DSL Gyroscope Sensor|[0.04927056,0.046551596,0.29828915]|1596069958155
30|LSM6DSL Acceleration Sensor|[-0.34716985,0.4166038,10.065532]|1596069958156
30|LSM6DSL Gyroscope Sensor|[0.053546615,0.05266025,0.30256522]|1596069958156
30|LSM6DSL Acceleration Sensor|[-0.37590113,0.42618093,10.091868]|1596069958158
30|LSM6DSL Gyroscope Sensor|[0.055990074,0.05632544,0.30378696]|1596069958158
30|AK09916C Magnetic field Sensor|[9.84,-17.039999,-47.82]|1596069958159
30|Orientation Sensor|[209.66064,-2.2037396,-1.923809]|1596069958159
30|LSM6DSL Gyroscope Sensor|[0.06148786,0.05999063,0.30378696]|1596069958160
30|LSM6DSL Acceleration Sensor|[-0.4070267,0.41181526,10.094262]|1596069958161
30|LSM6DSL Gyroscope Sensor|[0.066374786,0.05632544,0.30317608]|1596069958163
30|LSM6DSL Acceleration Sensor|[-0.40463245,0.39266106,10.079897]|1596069958162
30|LSM6DSL Gyroscope Sensor|[0.07003998,0.05510371,0.30500868]|1596069958164
30|LSM6DSL Acceleration Sensor|[-0.39505535,0.38068968,10.051166]|1596069958164
30|LSM6DSL Gyroscope Sensor|[0.0730943,0.051438518,0.3062304]|1596069958166
30|LSM6DSL Acceleration Sensor|[-0.3998439,0.34716985,9.976943]|1596069958166
30|LSM6DSL Acceleration Sensor|[-0.39505535,0.35435268,9.912297]|1596069958168
30|LSM6DSL Gyroscope Sensor|[0.07920296,0.044719003,0.30317608]|1596069958168
30|AK09916C Magnetic field Sensor|[9.719999,-17.1,-47.94]|1596069958169
30|Orientation Sensor|[209.4744,-2.25339,-1.9402993]|1596069958170
30|LSM6DSL Acceleration Sensor|[-0.41181526,0.35674694,9.8787775]|1596069958171
30|LSM6DSL Gyroscope Sensor|[0.084089875,0.028836504,0.30195436]|1596069958170
30|LSM6DSL Acceleration Sensor|[-0.41181526,0.35674694,9.8787775]|1596069958172
30|LSM6DSL Gyroscope Sensor|[0.084089875,0.028836504,0.30195436]|1596069958172
30|LSM6DSL Gyroscope Sensor|[0.09019853,0.016008334,0.30012175]|1596069958174
30|LSM6DSL Acceleration Sensor|[-0.4189981,0.35914123,9.871595]|1596069958174
30|LSM6DSL Gyroscope Sensor|[0.091420256,0.011121413,0.30012175]|1596069958176
30|LSM6DSL Acceleration Sensor|[-0.42139238,0.35914123,9.8548355]|1596069958176
30|LSM6DSL Gyroscope Sensor|[0.093863726,0.0013475687,0.29828915]|1596069958178
30|LSM6DSL Acceleration Sensor|[-0.42618093,0.36871833,9.838076]|1596069958178
30|AK09916C Magnetic field Sensor|[9.66,-16.619999,-47.94]|1596069958180
30|Orientation Sensor|[209.29959,-2.3115516,-1.9328288]|1596069958179
30|LSM6DSL Gyroscope Sensor|[0.09203113,-0.0065936795,0.2995109]|1596069958180
30|LSM6DSL Acceleration Sensor|[-0.45012367,0.36871833,9.792584]|1596069958181
30|LSM6DSL Gyroscope Sensor|[0.09508545,-0.0114806015,0.29645658]|1596069958183
30|LSM6DSL Acceleration Sensor|[-0.45012367,0.36632404,9.768641]|1596069958182
30|LSM6DSL Gyroscope Sensor|[0.093863726,-0.017589254,0.29645658]|1596069958184
30|LSM6DSL Acceleration Sensor|[-0.44533512,0.37829542,9.725544]|1596069958184
30|LSM6DSL Gyroscope Sensor|[0.09203113,-0.021254446,0.29584572]|1596069958186
30|LSM6DSL Acceleration Sensor|[-0.45012367,0.38068968,9.6585045]|1596069958186
30|LSM6DSL Gyroscope Sensor|[0.0889768,-0.020643579,0.29706743]|1596069958188
30|LSM6DSL Acceleration Sensor|[-0.46209505,0.3902668,9.613013]|1596069958188
30|AK09916C Magnetic field Sensor|[9.36,-16.56,-47.7]|1596069958189
30|Orientation Sensor|[209.12068,-2.3670027,-1.9133658]|1596069958190
30|LSM6DSL Gyroscope Sensor|[0.08286815,-0.020032715,0.29645658]|1596069958190
30|LSM6DSL Acceleration Sensor|[-0.47885495,0.40463245,9.495694]|1596069958190
30|LSM6DSL Gyroscope Sensor|[0.07675949,-0.020643579,0.29767832]|1596069958192
30|LSM6DSL Acceleration Sensor|[-0.47885495,0.40223816,9.471751]|1596069958192
30|LSM6DSL Acceleration Sensor|[-0.47885495,0.4070267,9.45978]|1596069958194
30|LSM6DSL Gyroscope Sensor|[0.07370517,-0.016978389,0.29584572]|1596069958194
30|LSM6DSL Acceleration Sensor|[-0.4956149,0.42378664,9.44302]|1596069958197
30|LSM6DSL Gyroscope Sensor|[0.066374786,-0.0114806015,0.2995109]|1596069958197
30|LSM6DSL Acceleration Sensor|[-0.50040346,0.4070267,9.435837]|1596069958198
30|LSM6DSL Gyroscope Sensor|[0.062098727,-0.0096480055,0.30073264]|1596069958198
30|LSM6DSL Acceleration Sensor|[-0.5243462,0.3902668,9.428655]|1596069958200
30|AK09916C Magnetic field Sensor|[9.42,-16.56,-47.16]|1596069958199
30|LSM6DSL Gyroscope Sensor|[0.050492287,-0.0035393531,0.30195436]|1596069958200
30|Orientation Sensor|[208.94366,-2.407221,-1.9006336]|1596069958199
30|LSM6DSL Acceleration Sensor|[-0.5458947,0.38068968,9.435837]|1596069958203
30|LSM6DSL Gyroscope Sensor|[0.0468271,7.367035E-4,0.30256522]|1596069958203
30|LSM6DSL Acceleration Sensor|[-0.5554718,0.37350687,9.452597]|1596069958204
30|LSM6DSL Gyroscope Sensor|[0.044994503,-4.85027E-4,0.3062304]|1596069958204
30|LSM6DSL Acceleration Sensor|[-0.56265455,0.37590113,9.450203]|1596069958206
30|LSM6DSL Gyroscope Sensor|[0.03766412,-0.0017067576,0.30806303]|1596069958206
30|LSM6DSL Acceleration Sensor|[-0.57462597,0.36632404,9.42626]|1596069958208
30|LSM6DSL Gyroscope Sensor|[0.027890274,0.0025692992,0.31478253]|1596069958208
30|LSM6DSL Acceleration Sensor|[-0.5794145,0.3902668,9.421472]|1596069958210
30|AK09916C Magnetic field Sensor|[9.48,-16.5,-46.26]|1596069958209
30|LSM6DSL Gyroscope Sensor|[0.01933816,0.0013475687,0.3166151]|1596069958210
30|Orientation Sensor|[208.76308,-2.428184,-1.8950642]|1596069958210
30|LSM6DSL Gyroscope Sensor|[0.016283834,7.367035E-4,0.3184477]|1596069958212
30|LSM6DSL Acceleration Sensor|[-0.58420306,0.3902668,9.4095]|1596069958212
30|LSM6DSL Gyroscope Sensor|[0.0101751825,-0.0010958922,0.3190586]|1596069958214
30|LSM6DSL Acceleration Sensor|[-0.5698374,0.38547826,9.404712]|1596069958214
30|LSM6DSL Gyroscope Sensor|[0.0052882605,-0.0017067576,0.3202803]|1596069958216
30|LSM6DSL Acceleration Sensor|[-0.5506832,0.3902668,9.419077]|1596069958216
30|LSM6DSL Gyroscope Sensor|[-0.0014312572,7.367035E-4,0.32211292]|1596069958218
30|LSM6DSL Acceleration Sensor|[-0.5506832,0.41420954,9.445415]|1596069958218
30|AK09916C Magnetic field Sensor|[9.78,-16.74,-46.079998]|1596069958220
30|Orientation Sensor|[208.5848,-2.432555,-1.8889258]|1596069958220
30|LSM6DSL Gyroscope Sensor|[-0.008150775,0.0031801646,0.3276107]|1596069958220
30|LSM6DSL Acceleration Sensor|[-0.5363176,0.41181526,9.466963]|1596069958220
30|LSM6DSL Gyroscope Sensor|[-0.008150775,0.0037910298,0.32822156]|1596069958223
30|LSM6DSL Acceleration Sensor|[-0.53392327,0.4166038,9.478934]|1596069958223
30|LSM6DSL Gyroscope Sensor|[-0.017313752,0.007456221,0.32822156]|1596069958224
30|LSM6DSL Acceleration Sensor|[-0.5411061,0.41420954,9.517242]|1596069958224
30|LSM6DSL Gyroscope Sensor|[-0.02158981,0.012954008,0.33249763]|1596069958226
30|LSM6DSL Acceleration Sensor|[-0.5506832,0.40223816,9.550762]|1596069958226
30|LSM6DSL Gyroscope Sensor|[-0.023422405,0.016008334,0.33188674]|1596069958228
30|LSM6DSL Acceleration Sensor|[-0.5458947,0.39505535,9.57231]|1596069958228
30|AK09916C Magnetic field Sensor|[10.08,-16.98,-46.32]|1596069958229
30|Orientation Sensor|[208.40668,-2.4246,-1.8917255]|1596069958229
30|LSM6DSL Gyroscope Sensor|[-0.025255,0.022727853,0.33799538]|1596069958231
30|LSM6DSL Acceleration Sensor|[-0.5123748,0.36632404,9.656111]|1596069958230
30|LSM6DSL Gyroscope Sensor|[-0.02953106,0.026393043,0.3367737]|1596069958232
30|LSM6DSL Acceleration Sensor|[-0.5123748,0.36632404,9.656111]|1596069958232
30|LSM6DSL Gyroscope Sensor|[-0.026476732,0.024560448,0.33494106]|1596069958234
30|LSM6DSL Acceleration Sensor|[-0.50758624,0.36392978,9.665688]|1596069958234
30|LSM6DSL Gyroscope Sensor|[-0.025865868,0.027614774,0.33555195]|1596069958236
30|LSM6DSL Acceleration Sensor|[-0.5147691,0.3615355,9.70639]|1596069958237
30|LSM6DSL Acceleration Sensor|[-0.52674043,0.36871833,9.749487]|1596069958239
30|LSM6DSL Gyroscope Sensor|[-0.026476732,0.032501698,0.3367737]|1596069958238
30|AK09916C Magnetic field Sensor|[10.0199995,-17.34,-46.62]|1596069958240
30|Orientation Sensor|[208.21964,-2.4149072,-1.9042882]|1596069958240
30|LSM6DSL Gyroscope Sensor|[-0.024033273,0.036166888,0.33799538]|1596069958240
30|LSM6DSL Acceleration Sensor|[-0.5411061,0.38308397,9.751882]|1596069958240
30|LSM6DSL Gyroscope Sensor|[-0.024033273,0.04227554,0.3416606]|1596069958242
30|LSM6DSL Acceleration Sensor|[-0.5411061,0.3902668,9.768641]|1596069958242
30|LSM6DSL Gyroscope Sensor|[-0.02158981,0.045329865,0.34227145]|1596069958244
30|LSM6DSL Acceleration Sensor|[-0.5650489,0.38068968,9.802161]|1596069958244
30|LSM6DSL Gyroscope Sensor|[-0.02036808,0.048995055,0.34043887]|1596069958246
30|LSM6DSL Acceleration Sensor|[-0.5818088,0.37829542,9.811738]|1596069958246
30|LSM6DSL Gyroscope Sensor|[-0.01914635,0.051438518,0.34593666]|1596069958248
30|LSM6DSL Acceleration Sensor|[-0.5889916,0.38547826,9.833286]|1596069958248
30|AK09916C Magnetic field Sensor|[10.0199995,-17.34,-46.68]|1596069958249
30|Orientation Sensor|[208.02882,-2.4097247,-1.9280674]|1596069958249
30|LSM6DSL Gyroscope Sensor|[-0.015481158,0.05510371,0.3465475]|1596069958250
30|LSM6DSL Acceleration Sensor|[-0.5985687,0.37829542,9.852441]|1596069958251
30|LSM6DSL Gyroscope Sensor|[-0.014259427,0.054492842,0.3465475]|1596069958253
30|LSM6DSL Acceleration Sensor|[-0.6081458,0.38068968,9.864412]|1596069958252
30|LSM6DSL Gyroscope Sensor|[-0.009372505,0.05388198,0.34899098]|1596069958254
30|LSM6DSL Acceleration Sensor|[-0.6153286,0.38308397,9.8787775]|1596069958254
30|LSM6DSL Gyroscope Sensor|[-0.005096449,0.050827652,0.35204533]|1596069958256
30|LSM6DSL Acceleration Sensor|[-0.6249057,0.38547826,9.888355]|1596069958256
30|LSM6DSL Gyroscope Sensor|[-0.0044855834,0.051438518,0.35204533]|1596069958258
30|LSM6DSL Acceleration Sensor|[-0.62251145,0.3902668,9.881172]|1596069958258
30|AK09916C Magnetic field Sensor|[9.059999,-17.22,-46.32]|1596069958260
30|Orientation Sensor|[207.81062,-2.4132168,-1.9523646]|1596069958260
30|LSM6DSL Gyroscope Sensor|[4.0133845E-4,0.045329865,0.35509965]|1596069958260
30|LSM6DSL Acceleration Sensor|[-0.61293435,0.37350687,9.866806]|1596069958260
30|LSM6DSL Gyroscope Sensor|[4.0133845E-4,0.045329865,0.35509965]|1596069958262
30|LSM6DSL Acceleration Sensor|[-0.6153286,0.37111259,9.842864]|1596069958262
30|LSM6DSL Gyroscope Sensor|[0.0034556647,0.038610347,0.35632136]|1596069958264
30|LSM6DSL Acceleration Sensor|[-0.62251145,0.37111259,9.826104]|1596069958265
30|LSM6DSL Gyroscope Sensor|[0.0022339341,0.036166888,0.3557105]|1596069958267
30|LSM6DSL Acceleration Sensor|[-0.6368771,0.3615355,9.792584]|1596069958266
30|LSM6DSL Gyroscope Sensor|[0.0022339341,0.029447371,0.35632136]|1596069958268
30|LSM6DSL Acceleration Sensor|[-0.64166564,0.37590113,9.751882]|1596069958268
30|AK09916C Magnetic field Sensor|[8.639999,-16.859999,-45.719997]|1596069958269
30|Orientation Sensor|[207.58484,-2.4205556,-1.9646342]|1596069958269
30|LSM6DSL Gyroscope Sensor|[0.0022339341,0.01906266,0.35815397]|1596069958270
30|LSM6DSL Acceleration Sensor|[-0.6488485,0.37111259,9.732727]|1596069958270
30|LSM6DSL Gyroscope Sensor|[0.0016230689,0.0135648735,0.35632136]|1596069958273
30|LSM6DSL Acceleration Sensor|[-0.6488485,0.38068968,9.7135725]|1596069958273
